replicate,delta_C
1185,-0.0331125827814569
1186,-0.015923566878981
1187,-0.08544303797468344
1188,0.07643312101910826
1189,-0.006451612903225823
1190,-0.15625000000000006
1191,-0.034965034965035
1192,-0.03125
1193,0.0064102564102563875
1194,-0.036423841059602724
1195,-0.022727272727272707
1196,-0.034810126582278444
1197,-0.0596026490066226
1198,-0.05769230769230771
1199,-0.022727272727272818
1200,0.01449275362318836
1201,0.010791366906474864
1202,-0.020000000000000018
1203,-0.05769230769230771
1204,-0.13548387096774195
1205,-0.1708074534161491
1206,0.06874999999999998
1207,-0.019354838709677358
1208,-0.0816993464052288
1209,-0.049342105263157854
1210,-0.04878048780487798
1211,-0.1397515527950311
1212,-0.013071895424836666
1213,0.04166666666666663
1214,-0.06849315068493145
1215,-0.08544303797468356
1216,0.0286624203821656
1217,-0.07278481012658222
1218,0.05483870967741933
1219,-0.013513513513513598
1220,-0.019108280254777066
1221,-0.07894736842105265
1222,-0.08012820512820507
1223,0.02083333333333337
1224,-0.01655629139072845
1225,0.0911949685534591
1226,-0.03947368421052633
1227,-0.044117647058823484
1228,0.0490196078431373
1229,-0.09493670886075944
1230,-0.03896103896103886
1231,-0.08860759493670878
1232,-0.09119496855345921
1233,-0.0652173913043479
1234,-0.11392405063291144
1235,-0.022727272727272707
1236,-0.049342105263157965
1237,-0.07835820895522383
1238,-0.12251655629139069
1239,-0.03164556962025311
1240,-0.02614379084967322
1241,-0.0611510791366906
1242,0.012820512820512886
1243,-0.09740259740259738
1244,-0.016778523489932806
1245,-0.05063291139240511
1246,-0.07594936708860756
1247,-0.025000000000000022
1248,-0.0066225165562914245
1249,-0.052631578947368474
1250,0.01935483870967747
1251,0.015625
1252,-0.18387096774193545
1253,-0.022875816993464082
1254,0.0298013245033113
1255,-0.03870967741935483
1256,-0.08333333333333337
1257,-0.08227848101265822
1258,0.0
1259,-0.09375
1260,-0.10897435897435903
1261,-0.0034965034965035446
1262,-0.08280254777070062
1263,0.1322580645161291
1264,0.078125
1265,0.029032258064516148
1266,0.015822784810126556
1267,-0.09354838709677415
1268,-0.029032258064516148
1269,-0.07499999999999996
1270,-0.04166666666666663
1271,0.012499999999999956
1272,-0.012987012987012991
1273,0.05944055944055948
1274,-0.05033557046979864
1275,-0.12987012987012986
1276,-0.06578947368421051
1277,-0.025316455696202556
1278,0.08053691275167796
1279,0.0
1280,0.08387096774193548
1281,-0.028301886792452824
1282,-0.04482758620689653
1283,0.0
1284,-0.12418300653594772
1285,-0.050632911392405
1286,-0.039735099337748325
1287,-0.14375
1288,-0.028846153846153855
1289,-0.10130718954248363
1290,-0.0032679738562091387
1291,-0.022435897435897467
1292,-0.09810126582278478
1293,-0.048387096774193616
1294,-0.09333333333333327
1295,0.05405405405405406
1296,-0.035031847133757954
1297,0.09477124183006536
1298,-0.11146496815286622
1299,-0.05696202531645567
1300,-0.019867549668874274
1301,-0.07911392405063289
1302,-0.17721518987341778
1303,-0.010067114093959773
1304,-0.04402515723270439
1305,0.023026315789473673
1306,-0.05414012738853502
1307,-0.110759493670886
1308,-0.09790209790209792
1309,-0.06209150326797386
1310,-0.11538461538461542
1311,-0.047770700636942665
1312,-0.16772151898734178
1313,-0.11888111888111885
1314,-0.017006802721088454
1315,-0.05902777777777779
1316,-0.016129032258064502
1317,-0.02614379084967311
1318,-0.0714285714285714
1319,-0.1308724832214765
1320,-0.029220779220779147
1321,-0.0724137931034482
1322,0.012820512820512775
1323,0.013793103448275779
1324,-0.13888888888888884
1325,0.015923566878980888
1326,-0.0714285714285714
1327,-0.11363636363636365
1328,-0.05999999999999994
1329,-0.022727272727272707
1330,-0.07861635220125784
1331,-0.042763157894736836
1332,-0.006666666666666599
1333,-0.05974842767295596
1334,0.03870967741935483
1335,0.049342105263157854
1336,-0.016339869281045694
1337,-0.09177215189873422
1338,-0.057432432432432456
1339,-0.05379746835443033
1340,0.009677419354838679
1341,0.04088050314465408
1342,-0.07324840764331209
1343,0.006578947368421018
1344,-0.08709677419354844
1345,0.12091503267973852
1346,0.0
1347,-0.08860759493670889
1348,-0.07096774193548383
1349,-0.06645569620253167
1350,-0.020408163265306145
1351,0.08544303797468356
1352,0.006249999999999978
1353,-0.069620253164557
1354,0.0482758620689655
1355,0.0033783783783782884
1356,-0.08125000000000004
1357,-0.1375
1358,0.029032258064516148
1359,-0.11643835616438347
1360,-0.09433962264150941
1361,-0.07092198581560283
1362,-0.05592105263157887
1363,-0.053459119496855334
1364,-0.0298013245033113
1365,0.056338028169014065
1366,-0.04166666666666674
1367,-0.08490566037735858
1368,-0.06369426751592355
1369,-0.016339869281045805
1370,-0.06645569620253167
1371,-0.069620253164557
1372,-0.09310344827586203
1373,-0.04870129870129869
1374,-0.06493506493506496
1375,0.018633540372670843
1376,-0.01898734177215189
1377,-0.06333333333333324
1378,-0.04195804195804187
1379,0.061224489795918324
1380,-0.13265306122448983
1381,-0.029032258064516148
1382,-0.07741935483870976
1383,0.11006289308176109
1384,-0.04421768707482998
1385,-0.13157894736842102
1386,-0.017605633802816878
1387,0.05555555555555558
1388,-0.1133333333333334
1389,-0.05696202531645567
1390,-0.05944055944055937
1391,-0.08709677419354833
1392,0.009933774834437081
1393,0.05944055944055948
1394,-0.015337423312883458
1395,-0.0535714285714286
1396,-0.08227848101265822
1397,0.017985611510791366
1398,0.012345679012345734
1399,-0.07666666666666666
1400,-0.13461538461538458
1401,0.03548387096774197
1402,-0.13398692810457513
1403,-0.0031645569620253333
1404,-0.04901960784313719
1405,-0.08064516129032262
1406,-0.018750000000000044
1407,0.0031055900621117516
1408,0.022292993630573243
1409,-0.016339869281045805
1410,-0.09160305343511455
1411,-0.042483660130718914
1412,-0.13664596273291918
1413,-0.11006289308176098
1414,-0.047169811320754707
1415,-0.07046979865771807
1416,-0.01948051948051943
1417,0.0
1418,-0.09183673469387754
1419,-0.1546052631578947
1420,-0.022435897435897467
1421,-0.05063291139240511
1422,-0.010273972602739767
1423,-0.016447368421052655
1424,-0.032258064516129115
1425,-0.009868421052631637
1426,-0.07046979865771807
1427,-0.038461538461538436
1428,-0.11111111111111116
1429,-0.0326797385620915
1430,-0.07324840764331209
1431,-0.036666666666666625
1432,-0.08169934640522869
1433,0.09477124183006536
1434,0.022580645161290325
1435,-0.09000000000000008
1436,-0.04635761589403975
1437,0.03642384105960261
1438,0.03105590062111796
1439,0.04807692307692302
1440,-0.025925925925925908
1441,-0.07961783439490444
1442,0.003424657534246589
1443,-0.04109589041095896
1444,-0.16666666666666663
1445,-0.0641025641025641
1446,0.07324840764331209
1447,-0.18124999999999997
1448,-0.08116883116883122
1449,-0.12337662337662336
1450,-0.045454545454545414
1451,-0.05031446540880502
1452,-0.0892857142857143
1453,0.0174825174825175
1454,-0.026666666666666616
1455,-0.05660377358490565
1456,0.0185185185185186
1457,-0.02795031055900621
1458,0.08881578947368418
1459,-0.015923566878980888
1460,-0.05263157894736836
1461,-0.11073825503355705
1462,-0.12171052631578949
1463,0.043624161073825496
1464,-0.058641975308642014
1465,0.050632911392405
1466,-0.1823899371069182
1467,-0.02564102564102555
1468,-0.003289473684210509
1469,-0.07432432432432434
1470,-0.14429530201342278
1471,-0.01572327044025157
1472,0.006578947368421018
1473,-0.053333333333333344
1474,-0.02517985611510798
1475,0.02980132450331119
1476,0.17391304347826086
1477,0.1387096774193548
1478,-0.09493670886075944
1479,-0.031847133757961776
1480,-0.042483660130719025
1481,-0.058441558441558406
1482,-0.05555555555555558
1483,-0.06329113924050633
1484,0.07692307692307698
1485,-0.059374999999999956
1486,-0.043209876543209846
1487,0.021739130434782594
1488,-0.08124999999999993
1489,-0.16233766233766234
1490,-0.060509554140127375
1491,-0.1363636363636363
1492,-0.006666666666666599
1493,0.13291139240506322
1494,-0.03548387096774197
1495,-0.0535714285714286
1496,-0.024691358024691357
1497,0.006249999999999978
1498,-0.009493670886075889
1499,0.0286624203821656
1500,-0.12422360248447206
1501,-0.04575163398692805
1502,-0.07553956834532383
1503,-0.07534246575342463
1504,-0.07051282051282048
1505,-0.1558441558441559
1506,-0.01655629139072845
1507,-0.08441558441558439
1508,-0.006578947368421129
1509,-0.06603773584905659
1510,-0.06369426751592355
1511,-0.1366459627329193
1512,0.0
1513,-0.19811320754716977
1514,0.03164556962025311
1515,-0.006993006993006978
1516,-0.11708860759493667
1517,-0.021874999999999978
1518,-0.07547169811320753
1519,-0.0033333333333334103
1520,-0.022580645161290325
1521,0.09333333333333338
1522,-0.10689655172413792
1523,-0.07278481012658222
1524,0.0
1525,-0.11904761904761907
1526,0.0031055900621118626
1527,-0.046666666666666634
1528,-0.009433962264150941
1529,-0.07098765432098764
1530,0.006329113924050667
1531,-0.0298013245033113
1532,-0.03459119496855345
1533,-0.07278481012658233
1534,-0.05414012738853513
1535,-0.08176100628930816
1536,-0.042763157894736836
1537,-0.053459119496855334
1538,0.04166666666666663
1539,-0.022435897435897356
1540,-0.04658385093167705
1541,-0.09375
1542,0.039215686274509776
1543,0.03459119496855345
1544,-0.11656441717791421
1545,-0.07961783439490444
1546,-0.14743589743589747
1547,0.022151898734177222
1548,-0.1560509554140127
1549,-0.03525641025641024
1550,-0.03401360544217691
1551,-0.078125
1552,0.0
1553,-0.05882352941176472
1554,-0.015923566878980888
1555,-0.009803921568627527
1556,0.03355704697986572
1557,-0.095679012345679
1558,-0.06874999999999998
1559,-0.18064516129032254
1560,-0.01298701298701288
1561,0.05312499999999998
1562,-0.016447368421052544
1563,-0.10828025477707004
1564,-0.025974025974025983
1565,-0.045454545454545414
1566,-0.02941176470588236
1567,-0.10509554140127386
1568,-0.02083333333333337
1569,-0.057046979865771785
1570,-0.02941176470588236
1571,-0.02430555555555558
1572,0.006329113924050667
1573,-0.009740259740259716
1574,-0.02564102564102566
1575,-0.058441558441558406
1576,-0.062043795620437936
1577,-0.04658385093167705
1578,0.07861635220125796
1579,-0.09060402684563762
1580,-0.25999999999999995
1581,-0.0062893081761006275
1582,-0.007299270072992692
1583,-0.02547770700636942
1584,0.0033333333333332993
1585,-0.044871794871794934
1586,0.007042253521126751
1587,0.0
1588,0.010067114093959773
1589,0.06493506493506496
1590,-0.038961038961038974
1591,-0.08333333333333326
1592,-0.06643356643356646
1593,0.10509554140127386
1594,-0.025925925925925908
1595,0.07565789473684215
1596,-0.043333333333333335
1597,-0.10312500000000002
1598,-0.11538461538461542
1599,-0.0286624203821656
1600,-0.08169934640522875
1601,-0.052980132450331174
1602,-0.03378378378378377
1603,-0.029220779220779147
1604,-0.04220779220779225
1605,0.0
1606,-0.012903225806451646
1607,-0.09459459459459463
1608,-0.15384615384615385
1609,-0.037735849056603765
1610,-0.03459119496855345
1611,-0.04166666666666663
1612,-0.03191489361702127
1613,-0.05483870967741933
1614,0.05128205128205132
1615,-0.07894736842105265
1616,-0.06862745098039214
1617,0.010869565217391242
1618,-0.07006369426751591
1619,-0.045454545454545414
1620,-0.049342105263157854
1621,-0.0031446540880503138
1622,-0.006369426751592355
1623,-0.04487179487179482
1624,0.006451612903225712
1625,-0.03435114503816794
1626,-0.11949685534591192
1627,-0.07947019867549665
1628,-0.06774193548387097
1629,-0.024691358024691357
1630,0.0
1631,-0.05937500000000007
1632,-0.15822784810126578
1633,-0.013333333333333308
1634,-0.08387096774193548
1635,-0.018750000000000044
1636,-0.033333333333333326
1637,0.0
1638,0.047770700636942665
1639,-0.05517241379310345
1640,-0.04402515723270439
1641,-0.009677419354838679
1642,-0.06832298136645965
1643,-0.033333333333333326
1644,-0.09999999999999998
1645,-0.12422360248447206
1646,0.012578616352201255
1647,-0.16549295774647887
1648,-0.08223684210526316
1649,-0.04113924050632911
1650,-0.06418918918918926
1651,0.022151898734177222
1652,0.120253164556962
1653,-0.14052287581699346
1654,0.0031446540880503138
1655,-0.02547770700636942
1656,-0.041095890410958846
1657,-0.05592105263157887
1658,-0.06874999999999998
1659,0.00340136054421758
1660,0.14556962025316456
1661,0.09121621621621623
1662,-0.0738255033557047
1663,-0.12578616352201255
1664,-0.06666666666666665
1665,-0.05095541401273884
1666,-0.015625
1667,-0.0031250000000000444
1668,0.022580645161290325
1669,0.013245033112582849
1670,0.021739130434782705
1671,0.022875816993464082
1672,-0.012500000000000067
1673,0.035031847133757954
1674,-0.045454545454545414
1675,-0.04746835443037978
1676,-0.1352201257861635
1677,-0.11920529801324498
1678,-0.03797468354430378
1679,-0.03548387096774197
1680,-0.041935483870967794
1681,0.020270270270270285
1682,-0.03548387096774186
1683,-0.038961038961038974
1684,0.027027027027027084
1685,-0.024137931034482696
1686,-0.07643312101910826
1687,-0.08571428571428563
1688,0.019607843137254943
1689,-0.09999999999999998
1690,-0.1201298701298702
1691,-0.07361963190184051
1692,0.0641025641025641
1693,-0.12662337662337664
1694,-0.05555555555555558
1695,-0.0032679738562091387
1696,-0.10784313725490191
1697,0.012820512820512775
1698,-0.006756756756756799
1699,-0.08860759493670878
1700,-0.04430379746835433
1701,-0.024539877300613466
1702,-0.11217948717948711
1703,-0.034810126582278444
1704,-0.08750000000000002
1705,0.006578947368421129
1706,-0.10067114093959728
1707,-0.1282051282051282
1708,0.043333333333333335
1709,-0.05821917808219179
1710,-0.11564625850340138
1711,-0.1314102564102564
1712,-0.029032258064516148
1713,-0.02564102564102566
1714,-0.10526315789473684
1715,-0.037735849056603765
1716,-0.03383458646616544
1717,-0.10135135135135132
1718,-0.13225806451612898
1719,-0.03416149068322982
1720,0.010067114093959773
1721,-0.012820512820512886
1722,-0.0714285714285714
1723,-0.11006289308176098
1724,-0.0859872611464968
1725,-0.04746835443037978
1726,-0.06832298136645965
1727,-0.07051282051282048
1728,-0.05035971223021585
1729,-0.03870967741935483
1730,-0.14935064935064934
1731,-0.05974842767295596
1732,-0.10625000000000007
1733,-0.047945205479452024
1734,-0.04054054054054057
1735,-0.018867924528301883
1736,0.05519480519480524
1737,0.025000000000000022
1738,0.017241379310344862
1739,-0.038461538461538436
1740,0.03378378378378377
1741,0.0
1742,-0.1064516129032258
1743,-0.09748427672955973
1744,-0.0033333333333332993
1745,-0.053459119496855334
1746,-0.08116883116883111
1747,-0.07692307692307687
1748,-0.040983606557377095
1749,0.0
1750,-0.07236842105263164
1751,-0.17532467532467538
1752,-0.09210526315789475
1753,-0.0033783783783782884
1754,0.0286624203821656
1755,-0.13333333333333341
1756,-0.052980132450331174
1757,-0.04166666666666663
1758,-0.1556291390728477
1759,-0.06481481481481477
1760,-0.036423841059602724
1761,-0.03053435114503822
1762,-0.028125000000000067
1763,-0.00666666666666671
1764,-0.020000000000000018
1765,-0.010273972602739656
1766,0.03125
1767,-0.046666666666666745
1768,-0.06521739130434778
1769,-0.05414012738853502
1770,-0.0032679738562091387
1771,-0.007042253521126751
1772,-0.09415584415584421
1773,0.04516129032258065
1774,-0.14375000000000004
1775,0.01655629139072845
1776,-0.049645390070921946
1777,0.0031446540880503138
1778,-0.012499999999999956
1779,0.02547770700636942
1780,-0.02651515151515149
1781,-0.01851851851851849
1782,-0.030612244897959107
1783,0.03246753246753242
1784,-0.0641025641025641
1785,-0.02777777777777779
1786,-0.06375838926174493
1787,-0.0859872611464968
1788,-0.129746835443038
1789,-0.1387096774193548
1790,-0.12578616352201266
1791,0.024844720496894457
1792,-0.0987261146496815
1793,-0.016129032258064502
1794,0.06622516556291391
1795,0.0
1796,0.006451612903225712
1797,0.0
1798,-0.03416149068322982
1799,-0.009493670886076
1800,-0.0608974358974359
1801,-0.05782312925170063
1802,-0.10126582278481011
1803,-0.15584415584415579
1804,-0.037878787878787956
1805,-0.06551724137931036
1806,-0.0298013245033113
1807,-0.07096774193548383
1808,-0.06862745098039214
1809,-0.08974358974358976
1810,-0.12025316455696211
1811,-0.11006289308176098
1812,-0.06578947368421062
1813,0.006493506493506551
1814,0.013245033112582738
1815,-0.0641025641025641
1816,-0.06666666666666665
1817,-0.11363636363636365
1818,-0.11249999999999993
1819,-0.06493506493506485
1820,-0.08108108108108114
1821,-0.04729729729729726
1822,-0.04966887417218535
1823,-0.07278481012658222
1824,0.11111111111111116
1825,-0.05063291139240511
1826,0.0
1827,0.01552795031055898
1828,-0.03125
1829,0.08709677419354833
1830,-0.003289473684210509
1831,-0.05405405405405406
1832,-0.03459119496855345
1833,0.14150943396226423
1834,0.0
1835,-0.08227848101265833
1836,-0.08064516129032251
1837,-0.07278481012658233
1838,0.08823529411764708
1839,-0.07861635220125784
1840,-0.09415584415584421
1841,-0.05592105263157887
1842,0.009554140127388533
1843,-0.07051282051282048
1844,0.03125
1845,0.034810126582278555
1846,-0.04629629629629628
1847,-0.09539473684210531
1848,-0.13194444444444442
1849,-0.0032679738562091387
1850,-0.04807692307692302
1851,-0.05555555555555558
1852,-0.1132075471698113
1853,0.03870967741935494
1854,-0.0641025641025641
1855,-0.11290322580645162
1856,-0.10312499999999991
1857,-0.023809523809523836
1858,0.053333333333333344
1859,0.054487179487179516
1860,-0.1708860759493671
1861,-0.05414012738853502
1862,-0.09354838709677427
1863,-0.1344827586206897
1864,-0.19407894736842102
1865,-0.03525641025641024
1866,-0.06521739130434778
1867,0.029032258064516148
1868,0.046012269938650374
1869,0.05882352941176472
1870,-0.09999999999999998
1871,-0.0032051282051281937
1872,-0.04421768707482987
1873,0.034810126582278444
1874,0.016339869281045694
1875,-0.05228758169934644
1876,-0.05555555555555558
1877,-0.14193548387096777
1878,-0.13311688311688308
1879,-0.05223880597014918
1880,-0.08064516129032262
1881,-0.013157894736842146
1882,-0.022727272727272707
1883,-0.08012820512820518
1884,-0.05228758169934644
1885,-0.04220779220779225
1886,0.043624161073825496
1887,-0.09259259259259256
1888,-0.05434782608695654
1889,-0.07142857142857151
1890,-0.06338028169014076
1891,0.05102040816326531
1892,0.04109589041095896
1893,0.08389261744966436
1894,-0.05414012738853502
1895,-0.11290322580645162
1896,0.07692307692307687
1897,-0.07187500000000002
1898,-0.05592105263157887
1899,-0.0273972602739726
1900,-0.07142857142857151
1901,-0.022151898734177222
1902,-0.0941558441558441
1903,-0.039735099337748436
1904,-0.05555555555555558
1905,-0.1363636363636364
1906,-0.04140127388535031
1907,-0.15312499999999996
1908,0.20999999999999996
1909,-0.006329113924050667
1910,-0.04166666666666674
1911,-0.05519480519480524
1912,0.0
1913,-0.11392405063291144
1914,-0.04746835443037967
1915,-0.03289473684210531
1916,-0.14473684210526316
1917,0.015822784810126667
1918,-0.020689655172413723
1919,0.03896103896103886
1920,-0.06832298136645953
1921,-0.08709677419354833
1922,-0.07534246575342463
1923,-0.0880281690140845
1924,-0.02941176470588236
1925,-0.044871794871794934
1926,-0.0859872611464968
1927,-0.05414012738853502
1928,-0.07692307692307698
1929,0.11708860759493667
1930,-0.09375
1931,-0.06293706293706292
1932,-0.15909090909090917
1933,-0.10322580645161289
1934,-0.1558441558441559
1935,-0.08108108108108103
1936,-0.016447368421052655
1937,-0.04402515723270439
1938,-0.12580645161290327
1939,-0.0948905109489051
1940,-0.1855345911949685
1941,-0.009740259740259716
1942,-0.009316770186335366
1943,-0.03618421052631582
1944,-0.1428571428571428
1945,-0.015822784810126556
1946,0.0652173913043479
1947,-0.1085526315789474
1948,-0.1312500000000001
1949,-0.02499999999999991
1950,-0.10784313725490191
1951,-0.17741935483870963
1952,-0.04054054054054046
1953,-0.034375000000000044
1954,0.009433962264150941
1955,-0.02795031055900621
1956,-0.07615894039735105
1957,-0.0714285714285714
1958,-0.05974842767295596
1959,-0.0032051282051281937
1960,-0.12341772151898733
1961,-0.015822784810126667
1962,-0.006249999999999978
1963,0.05483870967741944
1964,0.06666666666666665
1965,-0.10869565217391308
1966,-0.11801242236024845
1967,-0.022292993630573243
1968,-0.10472972972972971
1969,0.11363636363636365
1970,0.009433962264150941
1971,0.10402684563758391
1972,0.02447552447552448
1973,-0.03797468354430378
1974,-0.03947368421052633
1975,-0.03642384105960261
1976,-0.1363636363636364
1977,0.04140127388535031
1978,-0.12091503267973858
1979,-0.010000000000000009
1980,0.0
1981,-0.10312500000000002
1982,-0.047169811320754707
1983,-0.08064516129032262
1984,-0.05696202531645567
1985,-0.07371794871794879
1986,-0.012820512820512775
1987,-0.006329113924050667
1988,-0.10691823899371067
1989,-0.09146341463414631
1990,-0.052631578947368474
1991,0.05782312925170063
1992,-0.08750000000000002
1993,-0.040000000000000036
1994,-0.009316770186335477
1995,-0.0629139072847682
1996,-0.06907894736842113
1997,-0.08385093167701863
1998,-0.006711409395973145
1999,-0.04081632653061229
2000,0.015822784810126667
